id;power;dt;hubheight;diameter;NUTS_ID;lon;lat;N1
13586;3000.0;24.09.2015;134.065238166666;115.445733333333;DE942;7.25224313;53.35173457;DE9
13587;3000.0;17.09.2015;133.741759;115.439233333333;DE942;7.24635684;53.35274499;DE9
13588;3000.0;27.09.2015;129.559117333333;115.513733333333;DE942;7.25463425;53.35683099;DE9
13589;6000.0;19.07.2010;131.42549375;127.0;DE942;7.02042468;53.34957887;DE9
13590;6000.0;10.08.2010;131.129532083333;127.0;DE942;7.15973772;53.3373078;DE9
13591;6000.0;29.03.2011;104.928893300588;114.0;DE942;7.15388032;53.33694759;DE9
13592;500.0;13.04.2000;59.342089166666696;54.889865;DE942;7.15238946;53.33946875;DE9
13593;500.0;13.04.2000;59.3072183333333;54.889865;DE942;7.15048577;53.3376412;DE9
13594;6000.0;26.03.2011;104.917393300588;114.0;DE942;7.1478747;53.33689046;DE9
13595;500.0;10.04.2000;59.3097208333333;54.894165;DE942;7.147951600000002;53.33858182;DE9
13596;500.0;09.03.2000;58.4421858333334;54.90239;DE942;7.26661138;53.38013699;DE9
13597;500.0;30.01.2000;58.149792083333395;53.7103508333333;DE942;7.27099494;53.38252899;DE9
13598;600.0;09.12.2000;63.253287499999715;44.2386366666667;DE942;7.28266428;53.34064205;DE9
13599;500.0;01.05.2000;59.11519000000001;54.914165;DE942;7.07779657;53.35877915;DE9
13600;500.0;05.05.2000;59.1039683333334;54.914165;DE942;7.10355687;53.36685110000001;DE9
13601;500.0;06.05.2000;59.136018333333304;54.89417750000001;DE942;7.09658947;53.37006658;DE9
13602;5000.0;16.07.2011;113.960068333333;126.03554416666701;DE942;7.01727562;53.35300588;DE9
13603;5000.0;15.07.2011;113.9252675;126.06804416666701;DE942;7.01442347;53.35617703;DE9
13604;600.0;18.11.2000;64.257488333333;44.242395833333305;DE942;7.29389959;53.33200198;DE9
13605;500.0;31.12.1997;59.769472370627;40.0;DE942;7.14471098;53.34229839;DE9
13606;500.0;02.01.1998;59.766972370627;40.0;DE942;7.14211675;53.34322896;DE9
13607;6000.0;26.03.2011;105.023093300588;114.0;DE942;7.14224396;53.33684786;DE9
13608;500.0;05.05.2000;59.131588333333305;54.914165;DE942;7.08115168;53.3463186;DE9
13609;500.0;13.04.2000;59.237949166666695;54.889865;DE942;7.14982559;53.34039996;DE9
13610;500.0;31.12.1997;59.769472370627;40.0;DE942;7.14727546;53.3413583;DE9
13611;500.0;01.01.1998;59.765922370627;40.0;DE942;7.14538769;53.33951294;DE9
13612;500.0;24.10.1997;57.198787422074794;40.0;DE942;7.14815614;53.38618826;DE9
13613;500.0;13.05.2000;58.1448475;54.9199775;DE942;7.30823634;53.36211598;DE9
13614;6000.0;27.03.2011;104.797068300588;114.0;DE942;7.14233918;53.34087698;DE9
13615;1650.0;21.10.2003;65.5355495000004;68.42631666666661;DE94G;8.37987509;53.27673413;DE9
13616;2000.0;22.02.2009;100.440637666667;80.7526583333333;DE94G;8.38308312;53.27370344;DE9
13617;2000.0;29.01.2009;100.450504333333;80.736075;DE94G;8.37974872;53.27199618;DE9
13618;2000.0;22.02.2009;100.450504333333;80.7609083333333;DE94G;8.38549942;53.27147762;DE9
13619;1650.0;28.09.2003;65.6467635000004;68.3589;DE94G;8.38849346;53.27603253;DE9
13620;1650.0;29.08.2003;65.5275935000004;68.3669;DE94G;8.38574079;53.28079163;DE9
13621;1650.0;27.09.2003;65.5274935000004;68.3639;DE94G;8.386840600000001;53.27835224;DE9
13622;1650.0;29.08.2003;65.5274935000004;68.3639;DE94G;8.39040228;53.27995259;DE9
13623;1650.0;04.10.2003;65.6170035000004;68.3619;DE94G;8.38435023;53.27631685;DE9
13624;1650.0;29.08.2003;65.5274935000004;68.3614;DE94G;8.38880923;53.28228161;DE9
13625;1650.0;05.11.2003;65.6437775000004;68.41794166666661;DE94G;8.37722634;53.27427527;DE9
13626;2000.0;22.02.2009;100.411137666667;80.7621583333333;DE94G;8.38843864;53.27356922;DE9
13627;2000.0;22.03.2009;100.6328925;81.3331291666667;DE94G;8.43728352;53.30303333;DE9
13628;2000.0;15.01.2009;100.5720425;81.013425;DE94G;8.43434204;53.30078113;DE9
13629;2000.0;20.03.2009;100.46917666666701;81.1356958333333;DE94G;8.43836159;53.29978436;DE9
13630;2000.0;20.01.2009;100.390365;81.0680666666667;DE94G;8.43578177;53.29742603;DE9
13631;2000.0;18.05.2009;100.0404575;81.1734041666667;DE94G;8.43920639;53.29600392;DE9
13632;1800.0;19.07.2004;64.8086020000007;68.4778666666667;DE94G;8.42678145;53.20530699;DE9
13633;1800.0;28.08.2004;64.80374866666739;68.4533666666667;DE94G;8.4219003;53.20754870000001;DE9
13634;1800.0;25.09.2004;64.78998683333421;68.3676666666667;DE94G;8.42984064;53.20832407;DE9
13635;1800.0;08.12.2004;64.7282395000013;68.0200833333333;DE94G;8.42193754;53.21034453;DE9
13637;1800.0;11.12.2004;64.7282395000013;68.0145833333333;DE94G;8.42985155;53.21088605;DE9
13638;1800.0;07.07.2004;64.8326320000007;68.4778666666667;DE94G;8.42498825;53.19945533;DE9
13639;1800.0;09.01.2005;64.7229815000013;67.9843833333333;DE94G;8.43587898;53.21256876;DE9
13640;1800.0;25.01.2005;64.7220015000014;67.9768833333333;DE94G;8.43544724;53.21579384;DE9
13641;1800.0;20.01.2005;64.7383965000013;67.9870833333333;DE94G;8.43004096;53.21805138;DE9
13642;1800.0;29.01.2005;64.72188450000141;67.98575;DE94G;8.43711337;53.21892997;DE9
13643;1800.0;09.07.2004;64.81062700000072;68.4778666666667;DE94G;8.41932436;53.20094705;DE9
13644;1800.0;09.07.2004;64.8105270000007;68.4778666666667;DE94G;8.42669647;53.2026997;DE9
13645;1800.0;08.07.2004;64.81030000000071;68.4778666666667;DE94G;8.42112312;53.20411103;DE9
13647;600.0;27.08.1997;60.3078625;45.320490833333395;DE948;7.73001865;52.97105267;DE9
13648;3000.0;14.01.2016;135.973920666665;111.784470833333;DE948;7.73994627;53.07866964;DE9
13649;3000.0;08.01.2016;135.979520666665;111.68092083333299;DE948;7.7454518;53.07878175;DE9
13650;3000.0;09.01.2016;135.516670666665;112.5898875;DE948;7.74997133;53.07273415;DE9
13651;3000.0;09.01.2016;135.969220666665;112.0583375;DE948;7.74622446;53.07531079;DE9
13652;3000.0;09.01.2016;135.510770666665;112.8773875;DE948;7.75068538;53.06920861;DE9
13653;3000.0;16.01.2016;135.914820666665;111.712470833333;DE948;7.73552428;53.0813197;DE9
13654;3000.0;22.01.2016;135.622680666665;111.704970833333;DE948;7.73108073;53.08417615;DE9
13655;3000.0;13.01.2016;135.777280666665;111.712470833333;DE948;7.74092797;53.08237488;DE9
13656;3000.0;10.01.2016;135.731680666665;111.704970833333;DE948;7.74275596;53.08471360000001;DE9
13657;3000.0;08.01.2016;135.750130666665;111.601420833333;DE948;7.74869325;53.08438063;DE9
13658;3000.0;07.01.2016;135.733180666665;111.587420833333;DE948;7.7466522;53.08679541;DE9
13659;3000.0;12.01.2016;135.733180666665;111.690970833333;DE948;7.74187573;53.08827329;DE9
13660;3000.0;16.01.2016;135.958220666665;112.1618875;DE948;7.73641011;53.07605203;DE9
13661;2000.0;31.05.2007;92.95808500000072;75.64025;DE948;7.77502832;53.12128824;DE9
13662;2000.0;24.05.2007;93.30005500000073;75.65115;DE948;7.77670053;53.12239321;DE9
13663;2000.0;31.05.2007;93.382918333334;75.64285;DE948;7.77952558;53.12289866;DE9
13664;2000.0;23.05.2007;92.8634300000007;75.6229166666667;DE948;7.78144072;53.12017639;DE9
13666;600.0;05.09.1997;60.049560833333395;45.3689675;DE948;7.74689513;52.97348829;DE9
13668;500.0;14.01.1997;63.9226683333333;40.5873141666668;DE948;7.85272667;53.059853;DE9
13669;500.0;06.05.1997;64.0678766666666;40.922071666666795;DE948;7.85510886;53.06005575;DE9
13670;500.0;22.05.1997;64.1135441666667;40.4951458333335;DE948;7.96143281;53.03140109;DE9
13674;500.0;17.01.1997;61.4765566666669;40.4986108333337;DE949;7.69585136;52.91630128;DE9
13675;500.0;29.12.1996;61.80590833333351;40.2579708333336;DE949;7.67652728;52.90179312;DE9
13678;500.0;05.11.1995;57.9757216666671;40.3718175000006;DE949;7.74003046;52.90943309;DE9
13679;500.0;07.06.1997;62.97195250000011;40.213572500000296;DE949;7.4738977;52.80536661;DE9
13680;330.0;01.09.2006;55.8056727499998;39.4038494999999;DE948;7.82791164;52.87928987;DE9
13683;600.0;23.12.1997;65.2705395833334;45.448138333333304;DE948;7.67316708;52.71419854;DE9
13684;500.0;04.11.1997;62.41468525195671;40.0;DE949;7.49963593;52.78860377;DE9
13687;1500.0;15.12.2004;99.5145496666674;76.1791;DE94E;7.78970447;52.48283252;DE9
13688;500.0;02.11.1997;63.25593500000011;40.2261575000003;DE949;7.44658398;52.732952;DE9
13692;1800.0;05.02.2004;89.61582750000002;69.9598083333333;DE94E;7.98593686;52.36401354;DE9
13693;1800.0;03.02.2004;90.7845966666667;69.9628083333333;DE94E;7.98242832;52.36458576;DE9
13694;1500.0;03.11.2003;94.2772450000001;75.36800833333331;DE94E;8.24199385;52.21456569;DE9
13695;1500.0;03.11.2003;94.31292000000008;75.37508333333331;DE94E;8.242519900000001;52.21289678;DE9
13696;1500.0;07.07.2004;94.17352416666661;76.06109583333341;DE94E;8.38409453;52.17920491;DE9
13698;1500.0;17.07.2004;94.19102416666661;76.06184583333341;DE94E;8.38769622;52.17785705;DE9
13700;1500.0;11.07.2004;93.38663333333321;72.479875;DEA43;8.48685873;52.19124075;DEA
13701;1500.0;08.07.2004;93.3967833333332;72.5771166666667;DEA43;8.49097751;52.19053933;DEA
13702;2000.0;17.08.2005;99.2825642500003;80.13435116666659;DE94E;8.26583972;52.24194056;DE9
13705;6000.0;06.04.2011;104.996626633922;114.0;DE942;7.21122424;53.33271479999999;DE9
13706;660.0;27.10.2000;68.54996750000001;46.9536416666667;DE922;8.52963542;52.72836658;DE9
13714;1170.0;07.02.2001;73.4697208333333;67.7011;DE917;11.05917873;52.17226221;DE9
13716;1000.0;17.07.2002;74.8557330000001;54.0606725000002;DE918;9.90509922;51.86693769;DE9
13717;1000.0;03.08.2002;75.1120223333334;54.2095725000003;DE918;9.88668809;51.86794106;DE9
13718;1000.0;07.08.2002;75.0237373333334;54.1964391666669;DE918;9.89103401;51.86957164;DE9
13719;1000.0;31.07.2002;74.8265163333334;54.109664166666896;DE918;9.89609157;51.87045035;DE9
13720;1000.0;12.11.2001;73.14507508333341;54.19838416666679;DE918;9.81163909;51.79111145;DE9
13721;1000.0;04.02.2002;73.6444580833333;54.2421008333335;DE918;9.82525597;51.79359722;DE9
13722;2000.0;29.06.2009;97.5170914166665;85.1348371666667;DE918;9.86550573;51.88048893;DE9
13723;1300.0;23.01.2002;86.96617891666668;61.3182108333333;DE918;10.10423941;51.82545833;DE9
13724;1300.0;03.01.2002;86.9914039166667;61.3182108333333;DE918;10.10176518;51.82634473;DE9
13725;600.0;25.12.1999;64.0267699999999;46.08394916666661;DE918;9.77384299;51.64293322;DE9
13726;600.0;30.12.1999;63.973413333333205;46.089949166666614;DE918;9.77503586;51.64423815;DE9
13727;600.0;05.02.2000;63.968913333333205;46.10444916666661;DE918;9.77641483;51.64543392;DE9
13731;2000.0;29.04.2011;98.3;82.0;DEA47;8.54354599;51.53409734;DEA
13732;2000.0;03.05.2011;98.3;82.0;DEA47;8.53868788;51.5297623;DEA
13733;600.0;11.03.2011;77.9;44.0;DEA37;7.19960401;52.1679814;DEA
13734;2000.0;21.06.2011;80.0;90.0;DEA1D;6.62398036;51.16115452;DEA
13735;2300.0;10.12.2010;78.0;82.0;DEA28;6.3779417999999986;50.52394527;DEA
13736;2000.0;14.03.2011;100.0;92.0;DEA37;7.38901973;52.1726989;DEA
13737;800.0;07.07.2010;73.25;53.0;DEA34;7.08439431;51.81637039;DEA
13738;2050.0;31.03.2011;100.0;92.5;DEA45;8.81330902;52.01901887;DEA
13739;2050.0;31.03.2011;100.0;92.5;DEA45;8.81944446;52.01893852;DEA
13740;2050.0;31.03.2011;100.0;92.5;DEA45;8.81923493;52.01669047;DEA
13741;2050.0;31.03.2011;100.0;92.5;DEA45;8.81458501;52.01704288;DEA
13742;2500.0;03.12.2010;85.0;100.2;DEA5A;8.13216954;50.794843;DEA
13743;2500.0;01.12.2010;85.0;100.2;DEA5A;8.13923832;50.79624432;DEA
13744;2500.0;07.12.2010;85.0;100.2;DEA5A;8.14343515;50.79564571;DEA
13745;2000.0;23.03.2010;112.223026500001;82.0;DEA38;8.02504478;51.93052436;DEA
13746;2000.0;20.05.2010;90.0;90.0;DEA38;7.87836534;51.88722775;DEA
13747;2000.0;19.05.2010;95.0;90.0;DEA38;7.88506763;51.88414441;DEA
13748;2000.0;26.05.2010;95.0;90.0;DEA38;7.87090021;51.89461934;DEA
13749;2050.0;19.01.2011;100.0;92.5;DEA45;8.91447856;51.97777731;DEA
13750;2050.0;28.12.2010;100.0;92.5;DEA45;8.91375577;51.97507949;DEA
13751;2300.0;16.03.2011;64.0;71.0;DEA5B;8.07314135;51.52071369;DEA
13752;2300.0;19.04.2011;98.0;82.0;DEA42;8.27666024;51.98224048;DEA
13753;1800.0;19.04.2011;98.0;82.0;DEA42;8.28125388;51.98271816;DEA
13754;2000.0;30.11.2010;85.0;70.0;DEA35;7.15090652;51.99539126;DEA
13755;2300.0;05.11.2010;141.0;82.0;DEA34;6.69741001;51.87552519;DEA
13756;2300.0;23.12.2010;64.0;71.0;DEA1B;6.2166892;51.71790111;DEA
13757;2000.0;11.08.2010;113.5;71.0;DEA47;8.46892526;51.77123877;DEA
13758;2000.0;19.08.2010;108.3;82.0;DEA47;8.62837121;51.81590839;DEA
13759;2000.0;12.08.2010;108.3;82.0;DEA47;8.62713287;51.81302725;DEA
13760;2000.0;17.08.2010;108.3;82.0;DEA47;8.63168991;51.81277187;DEA
13761;2000.0;10.01.2011;105.0;90.0;DEA37;7.11417375;52.19683522;DEA
13762;800.0;27.12.2010;73.25;53.0;DEA38;7.8312157;51.95879096;DEA
13763;800.0;27.12.2010;73.25;53.0;DEA38;7.83453547;51.95873396;DEA
13764;800.0;27.12.2010;73.25;53.0;DEA38;7.83724179;51.95876072;DEA
13765;800.0;02.02.2011;73.25;53.0;DEA38;7.82850115;51.95238004;DEA
13766;3000.0;20.12.2015;134.0;131.0;DEA37;7.27874326;52.15135247;DEA
13767;3050.0;04.12.2015;149.0;101.0;DEA47;8.86101478;51.59628877;DEA
13768;3050.0;10.12.2015;149.0;101.0;DEA47;8.87247165;51.59847774;DEA
13769;800.0;23.12.2015;73.25;52.9;DEA5B;8.36031862;51.51217361;DEA
13770;2350.0;29.01.2016;138.38;92.0;DEA47;8.83270581;51.6899794;DEA
13771;3000.0;11.12.2015;149.08;115.71;DEA47;8.91523564;51.64528142;DEA
13772;2350.0;21.12.2015;138.38;92.0;DEA47;8.8684368;51.66572993;DEA
13773;2350.0;23.12.2015;138.38;92.0;DEA47;8.85911368;51.66476602;DEA
13774;2350.0;24.12.2015;138.38;92.0;DEA47;8.868625;51.67064847;DEA
13775;2350.0;20.02.2016;138.38;92.0;DEA47;8.91796424;51.64691082;DEA
13776;3170.0;09.02.2016;93.0;114.0;DEA1B;6.25538604;51.86103836;DEA
13777;2300.0;03.02.2016;64.0;70.0;DEA47;8.83007711;51.68884271;DEA
13778;2300.0;07.03.2016;138.38;82.0;DEA5B;8.1146549;51.70393652;DEA
13779;2970.0;17.03.2016;139.0;122.0;DEA47;8.80873033;51.55348703;DEA
13780;3000.0;15.03.2016;149.0;115.7;DEA47;8.86290663;51.63444217;DEA
13781;2300.0;28.03.2016;138.38;82.0;DEA47;8.8768328;51.7207756;DEA
13782;3000.0;30.03.2016;149.08;115.71;DEA47;8.87167975;51.6386781;DEA
13783;3000.0;26.03.2016;149.08;115.71;DEA47;8.86404105;51.62230491;DEA
13784;2300.0;22.03.2016;138.4;82.0;DEA36;7.34828217;51.54330269;DEA
13785;3000.0;31.03.2016;149.0;115.0;DEA47;8.85225649;51.59920034;DEA
13786;2300.0;30.03.2016;141.63;82.0;DEA38;8.08726442;51.70587594;DEA
13787;3000.0;16.03.2016;149.0;115.71;DEA42;8.23554767;51.8413661;DEA
13788;2300.0;30.03.2016;138.38;82.0;DEA5B;8.11367523;51.71037615;DEA
13789;2350.0;31.03.2016;104.0;92.0;DEA1F;6.55576322;51.6166465;DEA
13790;2350.0;29.03.2016;103.9;92.0;DEA44;9.36609242;51.62475315;DEA
13791;3000.0;31.03.2016;149.0;115.0;DEA44;9.36814416;51.62123103;DEA
13792;2850.0;31.03.2016;98.3;103.0;DEA27;6.78147378;50.87772223;DEA
13793;3000.0;30.03.2016;149.0;115.71;DEA42;8.21197841;51.82450452;DEA
13794;3000.0;31.03.2016;149.0;115.0;DEA47;8.87845458;51.59633510000001;DEA
13795;3000.0;18.03.2016;149.0;115.0;DEA44;9.35998933;51.62206556;DEA
13796;2850.0;16.04.2016;98.3;103.0;DEA27;6.78826064;50.88000066;DEA
13797;2300.0;15.04.2016;64.0;71.0;DEA47;8.89954019;51.64526005;DEA
13798;2850.0;22.04.2016;98.3;103.0;DEA27;6.7905084;50.87726408;DEA
13799;2350.0;27.04.2016;138.38;92.0;DEA47;8.87389785;51.5943971;DEA
13800;2300.0;29.04.2016;138.38;82.0;DEA47;8.93071987;51.74589666;DEA
13801;3050.0;27.04.2016;149.0;101.0;DEA47;8.85588401;51.59350418;DEA
13802;2300.0;27.04.2016;138.38;82.0;DEA44;9.15359419;51.77544317;DEA
13803;2400.0;29.04.2016;140.6;116.8;DEA47;8.82206607;51.55132303;DEA
13804;2400.0;25.04.2016;140.6;116.8;DEA47;8.82671216;51.54701399;DEA
13805;2400.0;25.04.2016;140.6;116.8;DEA47;8.81959548;51.54511501;DEA
13806;2300.0;02.05.2016;98.38;82.0;DEA1B;6.22909519;51.70990221;DEA
13807;3000.0;29.04.2016;149.0;115.0;DEA47;8.91371011;51.65711311;DEA
13808;2400.0;12.05.2016;140.6;116.8;DEA47;8.81554428;51.55198734;DEA
13809;3200.0;17.05.2016;123.0;114.0;DEA26;6.29754127;51.01051214;DEA
13810;3200.0;19.05.2016;123.0;114.0;DEA26;6.29935268;51.00780171;DEA
13811;3200.0;24.05.2016;123.0;114.0;DEA26;6.30131251;51.00498676;DEA
13812;3000.0;23.05.2016;149.08;115.0;DEA47;8.86015093;51.66129655;DEA
13813;2300.0;12.05.2016;98.38;82.0;DEA1B;6.23186598;51.70886132;DEA
13814;2300.0;27.05.2016;141.63;82.0;DEA38;8.08415385;51.70654409;DEA
13815;3000.0;20.05.2016;149.0;115.0;DEA47;8.91836188;51.62668917;DEA
13816;3200.0;27.05.2016;123.0;114.0;DEA26;6.33500537;51.0105997;DEA
13817;3000.0;27.05.2016;149.0;115.0;DEA47;8.87017688;51.60324975;DEA
13818;3000.0;24.05.2016;149.0;115.0;DEA47;8.86671904;51.59572891;DEA
13819;2400.0;30.05.2016;140.6;116.8;DEA47;8.83415894;51.54951544;DEA
13820;3000.0;03.06.2016;149.0;115.0;DEA47;8.88125962;51.60024031;DEA
13821;3200.0;30.05.2016;143.0;114.0;DEA44;9.15080564;51.79974281;DEA
13822;3200.0;31.05.2016;143.0;114.0;DEA44;9.14614014;51.79751374;DEA
13823;3000.0;01.06.2016;149.0;115.71;DEA42;8.24551015;51.83065873;DEA
13824;3000.0;28.05.2016;149.0;115.71;DEA42;8.238443400000001;51.82975901;DEA
13825;3000.0;10.06.2016;149.0;115.71;DEA42;8.20574716;51.82486722;DEA
13826;800.0;16.06.2016;73.25;52.9;DEA5B;8.37572213;51.51438766;DEA
13827;3200.0;01.06.2016;123.0;114.0;DEA26;6.33966816;51.01308057;DEA
13828;2300.0;15.06.2016;85.0;71.0;DEA1B;6.23614676;51.7115434;DEA
13829;3000.0;22.06.2016;149.0;115.0;DEA47;8.88204774;51.59697716;DEA
13830;2900.0;23.06.2016;100.0;92.5;DEA27;6.48116762;51.03226428;DEA
13831;3200.0;17.06.2016;123.0;114.0;DEA26;6.31023103;51.01075119;DEA
13832;3200.0;21.06.2016;123.0;114.0;DEA26;6.35558216;51.01405368;DEA
13833;3200.0;18.06.2016;123.0;114.0;DEA26;6.34963396;51.01234479;DEA
13834;3200.0;23.06.2016;143.0;114.0;DEA44;9.15596675;51.80226008;DEA
13835;3000.0;15.06.2016;149.0;115.71;DEA47;8.936732699999997;51.63053089;DEA
13836;3000.0;29.06.2016;149.0;115.71;DEA47;8.79184421;51.56845636;DEA
13837;3000.0;27.06.2016;149.0;115.0;DEA47;8.87628245;51.6677975;DEA
13838;3000.0;22.06.2016;149.0;115.0;DEA47;8.87702165;51.67249182;DEA
13841;3170.0;12.09.2016;123.0;114.0;DEA26;6.27051228;50.91377544;DEA
13842;3170.0;15.09.2016;123.0;114.0;DEA26;6.27131935;50.910925;DEA
13843;3000.0;08.09.2016;134.58;115.7;DEA57;8.84064285;51.52648775;DEA
13844;3050.0;15.09.2016;149.0;101.0;DEA47;8.83597206;51.53862009;DEA
13845;3170.0;21.09.2016;123.0;114.0;DEA26;6.28390854;50.91559917;DEA
13846;3000.0;20.09.2016;149.0;115.0;DEA35;7.33164956;52.03809542;DEA
13847;3000.0;05.09.2016;149.0;115.0;DEA35;7.32326882;52.03528787;DEA
13848;3050.0;23.09.2016;99.0;101.0;DEA57;8.91142397;51.45765881;DEA
13849;3050.0;20.09.2016;149.0;101.0;DEA47;8.90050374;51.64743681;DEA
13850;3170.0;26.09.2016;123.0;114.0;DEA26;6.28091592;50.9127501;DEA
13851;800.0;25.06.2010;64.6;48.0;DEA41;8.55340953;52.06526218;DEA
13852;3000.0;28.09.2016;149.0;115.7;DEA28;6.474968700000002;50.40924117;DEA
13853;3000.0;29.09.2016;149.0;115.7;DEA28;6.47642427;50.4064843;DEA
13854;3000.0;28.09.2016;149.0;115.0;DEA35;7.3254109;52.03843851;DEA
13855;800.0;30.09.2016;73.25;52.9;DEA5B;8.36519629;51.51167858;DEA
13856;800.0;30.09.2016;73.25;52.9;DEA5B;8.36746009;51.51053985;DEA
13857;3000.0;30.09.2016;149.0;115.0;DEA47;8.93190587;51.63135541;DEA
13858;3000.0;20.09.2016;149.08;115.71;DEA47;8.7884605;51.54830901;DEA
13859;3000.0;21.09.2016;149.08;115.71;DEA47;8.78907564;51.55250922;DEA
13860;2300.0;21.09.2016;138.0;82.0;DEA1B;6.2773895;51.72052039;DEA
13861;3000.0;30.09.2016;149.08;115.71;DEA47;8.76125318;51.54702495;DEA
13862;3050.0;30.09.2016;99.0;101.0;DEA47;8.90032214;51.64456837;DEA
13863;3000.0;17.12.2015;90.0;120.0;DEA1D;6.58615178;51.03194484;DEA
13864;3000.0;30.09.2016;149.08;115.71;DEA47;8.76741713;51.55150619;DEA
13865;3000.0;12.10.2016;149.0;115.0;DEA47;8.929614599999997;51.62748771;DEA
13866;3050.0;13.10.2016;149.0;101.0;DEA47;8.90397858;51.64457141;DEA
13868;3000.0;27.10.2016;149.0;115.7;DEA28;6.47375764;50.41242609;DEA
13869;3170.0;02.11.2016;123.0;114.0;DEA26;6.2772937;50.90680108;DEA
13870;3000.0;13.10.2016;134.0;131.0;DEA36;7.18420695;51.78412518;DEA
13871;3000.0;04.11.2016;134.0;131.0;DEA36;7.17998766;51.77296335;DEA
13872;3000.0;24.10.2016;149.08;115.71;DEA42;8.4312728;52.10025032;DEA
13873;3000.0;27.10.2016;134.0;131.0;DEA36;7.18211606;51.78023514;DEA
13874;3000.0;09.11.2016;149.0;115.7;DEA28;6.46769514;50.40838137;DEA
13875;3000.0;10.11.2016;149.0;115.7;DEA28;6.46859737;50.4144277;DEA
13876;3000.0;03.11.2016;149.0;115.71;DEA47;8.92579811;51.62902291;DEA
13877;2050.0;11.11.2016;78.5;92.5;DEA46;8.98886199;52.21277373;DEA
13878;3300.0;15.11.2016;140.0;112.0;DEA2D;6.29066008;50.65764011;DEA
13879;2530.0;15.11.2016;120.0;120.0;DEA1D;6.61528394;51.06487689;DEA
13880;2050.0;16.11.2016;80.0;92.5;DEA26;6.53076623;50.81404168;DEA
13881;2530.0;21.11.2016;120.0;120.0;DEA1D;6.611519800000001;51.06119339;DEA
13882;2300.0;18.11.2016;138.4;82.0;DEA47;8.91803969;51.65315996;DEA
13883;3050.0;17.11.2016;149.0;101.0;DEA47;8.90748437;51.64758638;DEA
13884;2050.0;17.11.2016;100.0;92.0;DEA1F;6.55037673;51.57958908;DEA
13885;3300.0;25.11.2016;140.0;112.0;DEA2D;6.29707571;50.66148613;DEA
13886;3300.0;29.11.2016;140.0;112.0;DEA2D;6.29886372;50.65844233;DEA
13887;800.0;23.07.2014;71.9133137499999;52.95941416666589;DEA44;9.35597384;51.62948686;DEA
13888;3075.0;30.12.2015;119.0;112.0;DEA45;8.96661221;52.08003033;DEA
13889;3075.0;14.01.2016;119.0;112.0;DEA45;8.96512672;52.07625375;DEA
13890;2050.0;05.12.2013;106.187044666667;90.5652383333334;DEA45;8.85350899;52.10116239;DEA
13891;2300.0;19.12.2014;138.38;82.0;DEA47;8.83765561;51.72980932;DEA
13892;2300.0;13.11.2011;108.38;82.0;DEA47;8.84208758;51.7294557;DEA
13893;2300.0;16.12.2014;138.38;82.0;DEA47;8.84160295;51.73111131;DEA
13894;2300.0;07.12.2014;138.38;82.0;DEA47;8.84745942;51.72946279;DEA
13895;1500.0;14.03.2014;100.0;77.0;DEA57;8.37037251;51.31991658;DEA
13896;1500.0;18.03.2010;100.0;77.0;DEA57;8.37438173;51.32056752;DEA
13897;1500.0;11.02.2014;100.0;77.0;DEA57;8.37077388;51.31785055;DEA
13898;2300.0;29.04.2014;98.0;82.0;DEA34;6.57950632;51.86929058;DEA
13899;2300.0;21.10.2013;110.17386641666799;80.97095;DEA5B;8.03436617;51.50448508;DEA
13900;800.0;27.05.2013;73.0429030000003;53.000530833332995;DEA5B;8.18565259;51.51993013;DEA
13901;2300.0;17.04.2015;108.0;82.0;DEA1F;6.6406633;51.58464133;DEA
13902;2300.0;27.04.2015;108.0;82.0;DEA1F;6.64195287;51.57981085;DEA
13903;2300.0;19.12.2014;98.0;82.0;DEA1B;6.25968917;51.55189620000001;DEA
13904;2300.0;18.12.2014;98.0;82.0;DEA1B;6.27005496;51.55321726;DEA
13905;2300.0;18.12.2014;85.0;82.0;DEA1B;6.2627394;51.54818998;DEA
13906;2050.0;22.09.2014;80.0;82.0;DEA26;6.53584906;50.80729542;DEA
13907;2300.0;03.05.2013;100.49879058333401;85.521636547619;DEA26;6.3137538;50.68266832;DEA
13908;2000.0;12.12.2012;105.979626916667;92.0;DEA33;7.72979278;51.93750942;DEA
13909;3000.0;17.06.2014;143.111500291667;111.141031749999;DEA46;8.4524101;52.3610719;DEA
13910;3000.0;17.06.2014;142.745248625;111.09321149999901;DEA46;8.47848572;52.35424723;DEA
13911;2300.0;17.10.2013;108.0;82.0;DEA37;7.59772061;52.31949438;DEA
13912;2300.0;17.10.2013;108.38;82.0;DEA37;7.60362469;52.31924562;DEA
13913;2300.0;27.12.2012;98.0;82.0;DEA37;7.42456439;52.20186194;DEA
13914;2000.0;04.03.2013;95.0;90.0;DEA38;7.88099584;51.88545449;DEA
13915;2300.0;12.06.2013;107.69118096500601;82.0;DEA38;7.79019629;51.85483177;DEA
13916;2050.0;02.09.2014;100.0;92.5;DEA36;7.13207488;51.7309902;DEA
13917;3000.0;08.12.2016;134.0;131.0;DEA36;7.18992744;51.763753;DEA
13918;2000.0;04.03.2013;101.229185;89.4276291666665;DEA38;7.87410921;51.89301222;DEA
13919;2000.0;04.03.2013;101.194158333333;89.4334291666666;DEA38;7.87543514;51.89548774;DEA
